timeindex;pv-LU-profile;pv-NL-profile;pv-DK-profile;pv-SE-profile;pv-PL-profile;pv-CZ-profile;pv-AT-profile;pv-NO-profile;pv-BE-profile;pv-FR-profile;pv-CH-profile;pv-DE-profile;wind-LU-profile;wind-NL-profile;wind-DK-profile;wind-SE-profile;wind-PL-profile;wind-CZ-profile;wind-AT-profile;wind-NO-profile;wind-BE-profile;wind-FR-profile;wind-CH-profile;wind-DE-profile
2050-05-11T04:00:00Z;0.001;0.014;0.031;0.052000000000000005;0.091;0.053;0.042;0.057;0.004;0.001;0.005;0.02;0.090281;0.024015;0.031928;0.0714;0.074051;0.074051;0.141241;0.081872;0.090281;0.141241;0.141241;0.044652
2050-05-11T05:00:00Z;0.046;0.109;0.08800000000000001;0.13;0.214;0.163;0.159;0.152;0.053;0.043;0.051;0.095;0.072147;0.027518;0.024046;0.05575;0.065697;0.065697;0.126743;0.075407;0.072147;0.126743;0.126743;0.038114999999999996
2050-05-11T06:00:00Z;0.13;0.249;0.155;0.231;0.35600000000000004;0.297;0.302;0.275;0.151;0.145;0.14800000000000002;0.202;0.053132000000000006;0.03065;0.016658000000000003;0.05865700000000001;0.059002;0.059002;0.10570999999999998;0.055180999999999994;0.053132000000000006;0.10570999999999998;0.10570999999999998;0.032447000000000004
2050-05-11T07:00:00Z;0.233;0.388;0.223;0.327;0.483;0.412;0.434;0.398;0.271;0.272;0.287;0.318;0.043653;0.035505;0.014118;0.077548;0.058783;0.058783;0.095682;0.053238;0.043653;0.095682;0.095682;0.028582
2050-05-11T08:00:00Z;0.366;0.487;0.28800000000000003;0.409;0.579;0.506;0.541;0.4970000000000001;0.41;0.395;0.424;0.4320000000000001;0.044025;0.04345;0.014668;0.107369;0.06819;0.06819;0.099315;0.05229299999999999;0.044025;0.099315;0.099315;0.027382999999999998
2050-05-11T09:00:00Z;0.495;0.5429999999999999;0.345;0.472;0.638;0.584;0.615;0.565;0.528;0.479;0.494;0.526;0.047852;0.051826;0.015894;0.128424;0.076895;0.076895;0.10791099999999999;0.059649;0.047852;0.10791099999999999;0.10791099999999999;0.029245
2050-05-11T10:00:00Z;0.605;0.5529999999999999;0.402;0.499;0.6559999999999999;0.636;0.65;0.585;0.598;0.528;0.513;0.5870000000000001;0.051882000000000005;0.060751;0.019416;0.140444;0.08716499999999999;0.08716499999999999;0.10997799999999999;0.07132100000000001;0.051882000000000005;0.10997799999999999;0.10997799999999999;0.0327
2050-05-11T11:00:00Z;0.6729999999999999;0.556;0.417;0.4970000000000001;0.634;0.652;0.652;0.563;0.639;0.544;0.507;0.606;0.057875;0.069727;0.022383;0.156524;0.10088;0.10088;0.11109200000000001;0.07735399999999999;0.057875;0.11109200000000001;0.11109200000000001;0.029911
2050-05-11T12:00:00Z;0.708;0.561;0.376;0.464;0.58;0.622;0.619;0.511;0.669;0.523;0.475;0.5770000000000001;0.061485000000000005;0.077028;0.026254000000000003;0.16960699999999998;0.114173;0.114173;0.116255;0.085814;0.061485000000000005;0.116255;0.116255;0.022295
2050-05-11T13:00:00Z;0.696;0.5579999999999999;0.318;0.401;0.494;0.5539999999999999;0.551;0.423;0.6559999999999999;0.47;0.405;0.51;0.061946;0.082187;0.04318;0.177767;0.12948199999999999;0.12948199999999999;0.126247;0.10245;0.061946;0.126247;0.126247;0.01525
2050-05-11T14:00:00Z;0.633;0.509;0.266;0.313;0.384;0.444;0.445;0.322;0.575;0.389;0.293;0.411;0.057875;0.082951;0.076155;0.175843;0.140897;0.140897;0.13853900000000002;0.12333499999999999;0.057875;0.13853900000000002;0.13853900000000002;0.015123
2050-05-11T15:00:00Z;0.52;0.376;0.18600000000000005;0.215;0.255;0.304;0.303;0.23;0.415;0.29;0.184;0.29100000000000004;0.053132000000000006;0.072785;0.11537;0.171594;0.15395699999999998;0.15395699999999998;0.157995;0.136249;0.053132000000000006;0.157995;0.157995;0.016552
2050-05-11T16:00:00Z;0.36;0.22;0.116;0.133;0.13;0.153;0.156;0.145;0.232;0.187;0.08800000000000001;0.174;0.0544;0.058584000000000004;0.122742;0.17646099999999998;0.175898;0.175898;0.183622;0.125974;0.0544;0.183622;0.183622;0.016493
2050-05-11T17:00:00Z;0.16899999999999998;0.091;0.055;0.059;0.034;0.039;0.048;0.07200000000000001;0.099;0.08900000000000001;0.025;0.07200000000000001;0.065236;0.045044;0.10363800000000001;0.194769;0.20523200000000003;0.20523200000000003;0.207657;0.088662;0.065236;0.207657;0.207657;0.016228
2050-05-11T18:00:00Z;0.026;0.015;0.009000000000000001;0.013;0.0;0.0;0.001;0.024;0.022;0.019;0.0;0.009000000000000001;0.09508899999999999;0.035759;0.093249;0.218375;0.22896599999999998;0.22896599999999998;0.234835;0.053073;0.09508899999999999;0.234835;0.234835;0.019873
2050-05-11T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.144309;0.03815;0.084609;0.234702;0.242046;0.242046;0.265389;0.050856;0.144309;0.265389;0.265389;0.028314999999999996
2050-05-11T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.193679;0.049773000000000005;0.071608;0.237535;0.242329;0.242329;0.272957;0.047005;0.193679;0.272957;0.272957;0.035963
2050-05-11T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.223937;0.06727899999999999;0.066186;0.23325900000000002;0.234263;0.234263;0.267334;0.04349;0.223937;0.267334;0.267334;0.042677
2050-05-11T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23245700000000002;0.085458;0.067998;0.207353;0.207246;0.207246;0.257888;0.043959;0.23245700000000002;0.257888;0.257888;0.046963
2050-05-11T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21560900000000002;0.10275;0.06866599999999999;0.163185;0.16109500000000002;0.16109500000000002;0.242407;0.047649000000000004;0.21560900000000002;0.242407;0.242407;0.050427
2050-05-12T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.197561;0.121427;0.066682;0.12742;0.119807;0.119807;0.23979299999999998;0.050447000000000006;0.197561;0.23979299999999998;0.23979299999999998;0.049819
2050-05-12T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.172284;0.122454;0.06492200000000001;0.118145;0.096602;0.096602;0.253625;0.047604;0.172284;0.253625;0.253625;0.043318
2050-05-12T02:00:00Z;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.153284;0.10705;0.059747;0.12804000000000001;0.089568;0.089568;0.27259;0.043285000000000004;0.153284;0.27259;0.27259;0.037568
2050-05-12T03:00:00Z;0.0;0.0;0.001;0.011;0.012;0.002;0.0;0.004;0.0;0.0;0.0;0.0;0.157479;0.099202;0.047002999999999996;0.132992;0.09399199999999999;0.09399199999999999;0.286453;0.026976;0.157479;0.286453;0.286453;0.031721
2050-05-12T04:00:00Z;0.002;0.003;0.039;0.048;0.08199999999999999;0.054000000000000006;0.043;0.029;0.002;0.001;0.003;0.016;0.153284;0.090994;0.035013999999999997;0.118958;0.09841799999999999;0.09841799999999999;0.29893200000000003;0.014238999999999998;0.153284;0.29893200000000003;0.29893200000000003;0.024697999999999998
2050-05-12T05:00:00Z;0.032;0.04;0.115;0.113;0.19;0.168;0.15;0.078;0.041;0.039;0.043;0.066;0.147532;0.07615;0.026879000000000004;0.110365;0.09592;0.09592;0.315863;0.013323;0.147532;0.315863;0.315863;0.020869
2050-05-12T06:00:00Z;0.081;0.14400000000000002;0.191;0.2;0.31;0.314;0.284;0.154;0.136;0.13699999999999998;0.103;0.135;0.133388;0.06679;0.024186000000000003;0.104546;0.083179;0.083179;0.319071;0.028033999999999996;0.133388;0.319071;0.319071;0.02059
2050-05-12T07:00:00Z;0.16399999999999998;0.28800000000000003;0.254;0.29600000000000004;0.422;0.441;0.415;0.241;0.305;0.263;0.161;0.208;0.131872;0.070476;0.026302999999999997;0.101626;0.066567;0.066567;0.307104;0.053901;0.131872;0.307104;0.307104;0.023451
2050-05-12T08:00:00Z;0.353;0.404;0.295;0.379;0.51;0.527;0.519;0.325;0.469;0.384;0.215;0.285;0.154117;0.08916900000000001;0.029472;0.103156;0.051676;0.051676;0.27419299999999996;0.08755299999999999;0.154117;0.27419299999999996;0.27419299999999996;0.025567
2050-05-12T09:00:00Z;0.596;0.445;0.342;0.428;0.555;0.568;0.569;0.37;0.562;0.479;0.28600000000000003;0.349;0.17408099999999999;0.12165;0.036155;0.11351199999999999;0.046234;0.046234;0.239261;0.12319100000000001;0.17408099999999999;0.239261;0.239261;0.027110000000000002
2050-05-12T10:00:00Z;0.691;0.4320000000000001;0.404;0.441;0.5710000000000001;0.561;0.565;0.388;0.604;0.542;0.327;0.397;0.197561;0.167489;0.048332;0.141077;0.053996;0.053996;0.213394;0.173509;0.197561;0.213394;0.213394;0.029991000000000004
2050-05-12T11:00:00Z;0.74;0.406;0.466;0.418;0.544;0.4970000000000001;0.532;0.378;0.599;0.573;0.306;0.413;0.211517;0.21559;0.06279900000000001;0.186719;0.072536;0.072536;0.208891;0.223652;0.211517;0.208891;0.208891;0.035097
2050-05-12T12:00:00Z;0.7440000000000001;0.395;0.454;0.369;0.462;0.4;0.449;0.345;0.5660000000000001;0.57;0.247;0.403;0.217673;0.242056;0.075191;0.226467;0.08814;0.08814;0.21423899999999999;0.245101;0.217673;0.21423899999999999;0.21423899999999999;0.044004
2050-05-12T13:00:00Z;0.7040000000000001;0.43;0.358;0.303;0.36;0.317;0.34700000000000003;0.302;0.5529999999999999;0.534;0.21;0.35600000000000004;0.21355700000000002;0.248671;0.086382;0.235552;0.092977;0.092977;0.219521;0.234237;0.21355700000000002;0.219521;0.219521;0.055425
2050-05-12T14:00:00Z;0.617;0.385;0.261;0.235;0.249;0.223;0.244;0.239;0.511;0.463;0.194;0.279;0.20347300000000001;0.232467;0.095711;0.23060799999999998;0.08668300000000001;0.08668300000000001;0.22607;0.210076;0.20347300000000001;0.22607;0.22607;0.065067
2050-05-12T15:00:00Z;0.488;0.334;0.189;0.163;0.14800000000000002;0.134;0.145;0.179;0.426;0.363;0.16;0.19;0.21355700000000002;0.20645700000000003;0.099017;0.22760100000000003;0.076388;0.076388;0.244432;0.185416;0.21355700000000002;0.244432;0.244432;0.071293
2050-05-12T16:00:00Z;0.329;0.23;0.119;0.102;0.067;0.071;0.064;0.117;0.301;0.243;0.116;0.113;0.222885;0.191668;0.09624500000000001;0.22447199999999998;0.069518;0.069518;0.26655;0.168035;0.222885;0.26655;0.26655;0.07863400000000001
2050-05-12T17:00:00Z;0.131;0.1;0.057;0.048;0.016;0.023;0.015;0.066;0.158;0.123;0.057;0.05;0.23030799999999998;0.181072;0.08841900000000001;0.230748;0.059809;0.059809;0.280024;0.143284;0.23030799999999998;0.280024;0.280024;0.088754
2050-05-12T18:00:00Z;0.029;0.017;0.01;0.01;0.0;0.0;0.0;0.023;0.043;0.031;0.006;0.006;0.261465;0.185617;0.096815;0.250981;0.051442999999999996;0.051442999999999996;0.271408;0.107346;0.261465;0.271408;0.271408;0.09953200000000001
2050-05-12T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.279096;0.20857199999999998;0.12378099999999999;0.27069099999999996;0.052166;0.052166;0.285933;0.11253800000000001;0.279096;0.285933;0.285933;0.11663399999999999
2050-05-12T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27078800000000003;0.224581;0.156975;0.28303;0.068079;0.068079;0.316914;0.12681800000000001;0.27078800000000003;0.316914;0.316914;0.14594400000000002
2050-05-12T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.255732;0.229248;0.191933;0.309158;0.102676;0.102676;0.349023;0.11084000000000001;0.255732;0.349023;0.349023;0.172836
2050-05-12T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21458200000000002;0.210383;0.225938;0.328495;0.13229000000000002;0.13229000000000002;0.376382;0.104299;0.21458200000000002;0.376382;0.376382;0.208067
2050-05-12T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.166962;0.18013900000000002;0.24884299999999998;0.307266;0.13174;0.13174;0.383049;0.11753699999999999;0.166962;0.383049;0.383049;0.258635
2050-05-13T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12373699999999999;0.156447;0.252265;0.27018000000000003;0.11860799999999999;0.11860799999999999;0.370799;0.133404;0.12373699999999999;0.370799;0.370799;0.278028
2050-05-13T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.090281;0.13883299999999998;0.246456;0.254563;0.128755;0.128755;0.348526;0.168234;0.090281;0.348526;0.348526;0.286476
2050-05-13T02:00:00Z;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.063343;0.12472899999999999;0.245621;0.275511;0.180342;0.180342;0.319292;0.177036;0.063343;0.319292;0.319292;0.29840300000000003
2050-05-13T03:00:00Z;0.0;0.0;0.003;0.01;0.005;0.001;0.0;0.003;0.0;0.0;0.0;0.0;0.032113;0.099686;0.248694;0.288965;0.22840500000000002;0.22840500000000002;0.285673;0.21786999999999998;0.032113;0.285673;0.285673;0.31509499999999996
2050-05-13T04:00:00Z;0.0;0.017;0.056;0.04;0.047;0.041;0.038;0.026;0.004;0.004;0.01;0.031;0.007634;0.071105;0.239248;0.274043;0.250715;0.250715;0.254714;0.198205;0.007634;0.254714;0.254714;0.31356
2050-05-13T05:00:00Z;0.016;0.11;0.159;0.09;0.124;0.147;0.13699999999999998;0.07400000000000001;0.067;0.07;0.103;0.135;1e-06;0.046118;0.224453;0.274545;0.25675;0.25675;0.21716799999999997;0.193473;1e-06;0.21716799999999997;0.21716799999999997;0.305709
2050-05-13T06:00:00Z;0.138;0.261;0.281;0.159;0.221;0.311;0.263;0.142;0.202;0.208;0.28;0.293;6e-06;0.029767000000000002;0.255859;0.283794;0.271581;0.271581;0.171529;0.29673;6e-06;0.171529;0.171529;0.302392
2050-05-13T07:00:00Z;0.315;0.407;0.389;0.239;0.314;0.474;0.397;0.219;0.354;0.369;0.458;0.44;0.007904000000000001;0.025454;0.313279;0.321751;0.307638;0.307638;0.132944;0.341132;0.007904000000000001;0.132944;0.132944;0.301151
2050-05-13T08:00:00Z;0.48;0.526;0.48;0.31;0.395;0.594;0.523;0.292;0.495;0.506;0.598;0.551;0.027382999999999998;0.032775;0.355831;0.381871;0.349467;0.349467;0.106334;0.361335;0.027382999999999998;0.106334;0.106334;0.294187
2050-05-13T09:00:00Z;0.614;0.591;0.545;0.354;0.448;0.674;0.623;0.349;0.604;0.607;0.6940000000000001;0.628;0.049439;0.046902;0.385736;0.44224600000000003;0.368158;0.368158;0.076783;0.396897;0.049439;0.076783;0.076783;0.273179
2050-05-13T10:00:00Z;0.7040000000000001;0.596;0.578;0.379;0.506;0.7170000000000001;0.6659999999999999;0.38;0.675;0.665;0.748;0.669;0.06913;0.060945000000000006;0.41765;0.503292;0.387615;0.387615;0.056912;0.428571;0.06913;0.056912;0.056912;0.24472199999999997
2050-05-13T11:00:00Z;0.755;0.588;0.575;0.37;0.53;0.72;0.684;0.381;0.71;0.677;0.758;0.67;0.080059;0.070341;0.449186;0.560025;0.46790600000000004;0.46790600000000004;0.050117;0.45380299999999996;0.080059;0.050117;0.050117;0.224636
2050-05-13T12:00:00Z;0.764;0.563;0.561;0.337;0.502;0.68;0.657;0.362;0.6970000000000001;0.648;0.726;0.627;0.080605;0.07091499999999999;0.46604300000000004;0.59734;0.559665;0.559665;0.054352;0.46179899999999996;0.080605;0.054352;0.054352;0.211878
2050-05-13T13:00:00Z;0.7340000000000001;0.522;0.516;0.28800000000000003;0.438;0.601;0.585;0.329;0.653;0.584;0.655;0.565;0.074725;0.06850099999999999;0.4594;0.607002;0.585696;0.585696;0.067273;0.46453900000000004;0.074725;0.067273;0.067273;0.197888
2050-05-13T14:00:00Z;0.6629999999999999;0.439;0.415;0.225;0.349;0.482;0.469;0.279;0.579;0.49;0.5429999999999999;0.468;0.066679;0.063211;0.44213800000000003;0.5980310000000001;0.5874550000000001;0.5874550000000001;0.07996900000000001;0.47601499999999997;0.066679;0.07996900000000001;0.07996900000000001;0.177509
2050-05-13T15:00:00Z;0.5479999999999999;0.315;0.273;0.162;0.242;0.335;0.32;0.214;0.461;0.365;0.399;0.338;0.067164;0.053091;0.432324;0.577028;0.576174;0.576174;0.093943;0.442554;0.067164;0.093943;0.093943;0.166491
2050-05-13T16:00:00Z;0.386;0.19;0.14800000000000002;0.103;0.128;0.175;0.166;0.14800000000000002;0.3;0.23;0.236;0.191;0.074725;0.043259;0.415429;0.55982;0.564394;0.564394;0.11367000000000001;0.384326;0.074725;0.11367000000000001;0.11367000000000001;0.15737
2050-05-13T17:00:00Z;0.193;0.08199999999999999;0.062;0.048;0.035;0.052000000000000005;0.056;0.081;0.129;0.108;0.092;0.079;0.080605;0.031291;0.374394;0.547452;0.5562090000000001;0.5562090000000001;0.14182;0.285765;0.080605;0.14182;0.14182;0.153356
2050-05-13T18:00:00Z;0.034;0.016;0.012;0.01;0.001;0.001;0.002;0.028;0.028;0.025;0.009000000000000001;0.01;0.08450099999999999;0.019674;0.32290599999999997;0.5704100000000001;0.546289;0.546289;0.178855;0.18229;0.08450099999999999;0.178855;0.178855;0.15518900000000002
2050-05-13T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.0;0.0;0.0;0.0;0.10518599999999999;0.016741;0.27610100000000004;0.597143;0.518745;0.518745;0.219228;0.137048;0.10518599999999999;0.219228;0.219228;0.148721
2050-05-13T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.142715;0.023565;0.230825;0.595318;0.48980500000000005;0.48980500000000005;0.258626;0.108372;0.142715;0.258626;0.258626;0.13858499999999999
2050-05-13T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1768;0.037457;0.17642;0.56593;0.466362;0.466362;0.28011199999999997;0.071514;0.1768;0.28011199999999997;0.28011199999999997;0.12666
2050-05-13T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20347300000000001;0.06360199999999999;0.12798900000000002;0.512053;0.43382600000000004;0.43382600000000004;0.300799;0.040999999999999995;0.20347300000000001;0.300799;0.300799;0.123822
2050-05-13T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21974899999999997;0.10356900000000001;0.091616;0.470807;0.375108;0.375108;0.319513;0.03725;0.21974899999999997;0.319513;0.319513;0.125948
2050-05-14T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.197561;0.153224;0.06977699999999999;0.401807;0.317143;0.317143;0.33518600000000004;0.06129;0.197561;0.33518600000000004;0.33518600000000004;0.12843800000000002
2050-05-14T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17589000000000002;0.178386;0.060283;0.335549;0.26723800000000003;0.26723800000000003;0.346906;0.080023;0.17589000000000002;0.346906;0.346906;0.12023800000000001
2050-05-14T02:00:00Z;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18139;0.170996;0.06375399999999999;0.26221500000000003;0.22789299999999998;0.22789299999999998;0.356135;0.09778200000000001;0.18139;0.356135;0.356135;0.11346300000000001
2050-05-14T03:00:00Z;0.0;0.0;0.001;0.012;0.014;0.002;0.0;0.004;0.0;0.0;0.0;0.0;0.217673;0.154346;0.079331;0.185905;0.182726;0.182726;0.366915;0.12980799999999998;0.217673;0.366915;0.366915;0.11911600000000001
2050-05-14T04:00:00Z;0.002;0.005;0.027000000000000003;0.047;0.09;0.054000000000000006;0.028;0.035;0.004;0.003;0.006;0.023;0.301075;0.168445;0.096625;0.140544;0.145596;0.145596;0.368816;0.181607;0.301075;0.368816;0.368816;0.12453199999999999
2050-05-14T05:00:00Z;0.049;0.041;0.073;0.111;0.215;0.15;0.106;0.092;0.058;0.05;0.105;0.08900000000000001;0.302321;0.207377;0.104806;0.146403;0.135199;0.135199;0.340913;0.22958299999999998;0.302321;0.340913;0.340913;0.12324500000000001
2050-05-14T06:00:00Z;0.157;0.136;0.112;0.2;0.354;0.246;0.222;0.175;0.16899999999999998;0.141;0.269;0.185;0.23245700000000002;0.216052;0.125902;0.155783;0.130925;0.130925;0.314089;0.29187199999999996;0.23245700000000002;0.314089;0.314089;0.128529
2050-05-14T07:00:00Z;0.268;0.287;0.14;0.299;0.475;0.32;0.328;0.267;0.236;0.258;0.424;0.294;0.16960999999999998;0.199482;0.132377;0.171458;0.132357;0.132357;0.29093;0.297057;0.16960999999999998;0.29093;0.29093;0.137459
2050-05-14T08:00:00Z;0.282;0.387;0.14300000000000002;0.382;0.5589999999999999;0.35700000000000004;0.42;0.354;0.287;0.375;0.55;0.394;0.152453;0.208024;0.133508;0.166628;0.120479;0.120479;0.277715;0.264728;0.152453;0.277715;0.277715;0.157887
2050-05-14T09:00:00Z;0.261;0.489;0.15;0.428;0.602;0.368;0.454;0.403;0.388;0.465;0.605;0.471;0.151626;0.233515;0.141034;0.14685399999999998;0.091343;0.091343;0.26206399999999996;0.213469;0.151626;0.26206399999999996;0.26206399999999996;0.188986
2050-05-14T10:00:00Z;0.302;0.5870000000000001;0.154;0.435;0.601;0.382;0.439;0.421;0.503;0.519;0.56;0.515;0.161746;0.260459;0.16358699999999998;0.125801;0.063413;0.063413;0.254654;0.11701600000000001;0.161746;0.254654;0.254654;0.216516
2050-05-14T11:00:00Z;0.424;0.667;0.173;0.42;0.557;0.38;0.408;0.408;0.617;0.531;0.487;0.517;0.1768;0.28257;0.181917;0.11313;0.041801;0.041801;0.266853;0.056095000000000006;0.1768;0.266853;0.266853;0.229751
2050-05-14T12:00:00Z;0.561;0.6829999999999999;0.187;0.374;0.491;0.35700000000000004;0.383;0.362;0.682;0.515;0.396;0.476;0.188893;0.30585999999999997;0.209792;0.10972799999999999;0.021836;0.021836;0.31773;0.033260000000000005;0.188893;0.31773;0.31773;0.234319
2050-05-14T13:00:00Z;0.547;0.637;0.208;0.306;0.407;0.325;0.34700000000000003;0.29600000000000004;0.664;0.476;0.261;0.4;0.220791;0.337399;0.233044;0.11301099999999999;0.008624;0.008624;0.404188;0.03229;0.220791;0.404188;0.404188;0.23257399999999998
2050-05-14T14:00:00Z;0.517;0.5329999999999999;0.219;0.236;0.304;0.273;0.29;0.232;0.6;0.416;0.142;0.304;0.241169;0.353218;0.251431;0.12047000000000001;0.005483;0.005483;0.465513;0.042203;0.241169;0.465513;0.465513;0.22490100000000002
2050-05-14T15:00:00Z;0.461;0.389;0.198;0.161;0.196;0.204;0.199;0.159;0.4920000000000001;0.333;0.086;0.202;0.24894899999999998;0.346493;0.277066;0.136681;0.017156;0.017156;0.48921000000000003;0.06540399999999999;0.24894899999999998;0.48921000000000003;0.48921000000000003;0.21089000000000002
2050-05-14T16:00:00Z;0.368;0.229;0.141;0.094;0.095;0.111;0.1;0.099;0.344;0.226;0.046;0.116;0.242272;0.310338;0.31971900000000003;0.193591;0.063674;0.063674;0.50242;0.106183;0.242272;0.50242;0.50242;0.21072800000000003
2050-05-14T17:00:00Z;0.21;0.098;0.069;0.041;0.023;0.029;0.028;0.052000000000000005;0.184;0.115;0.015;0.053;0.231381;0.250341;0.321904;0.292607;0.14438499999999999;0.14438499999999999;0.518217;0.135827;0.231381;0.518217;0.518217;0.23858200000000002
2050-05-14T18:00:00Z;0.05;0.018000000000000002;0.015;0.009000000000000001;0.0;0.0;0.0;0.018000000000000002;0.049;0.03;0.0;0.009000000000000001;0.236789;0.204574;0.27339;0.40937399999999996;0.262283;0.262283;0.525362;0.137472;0.236789;0.525362;0.525362;0.278568
2050-05-14T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.261465;0.195181;0.251945;0.41928699999999997;0.377004;0.377004;0.543014;0.142351;0.261465;0.543014;0.543014;0.294666
2050-05-14T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28875700000000004;0.213146;0.258151;0.37203400000000003;0.421026;0.421026;0.532708;0.155101;0.28875700000000004;0.532708;0.532708;0.27713499999999996
2050-05-14T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.335597;0.27850199999999997;0.269343;0.33008899999999997;0.334791;0.334791;0.490021;0.152624;0.335597;0.490021;0.490021;0.280355
2050-05-14T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3772;0.352075;0.25146399999999997;0.279594;0.205193;0.205193;0.466092;0.173551;0.3772;0.466092;0.466092;0.288254
2050-05-14T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.417587;0.37322;0.234138;0.22435100000000002;0.140405;0.140405;0.43286800000000003;0.211193;0.417587;0.43286800000000003;0.43286800000000003;0.28939699999999996
2050-05-15T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.399341;0.355768;0.23417399999999997;0.22078699999999998;0.168554;0.168554;0.45616999999999996;0.33566799999999997;0.399341;0.45616999999999996;0.45616999999999996;0.285615
2050-05-15T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.362229;0.323077;0.240664;0.21907100000000002;0.197632;0.197632;0.45885;0.459083;0.362229;0.45885;0.45885;0.284504
2050-05-15T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31111500000000003;0.28233;0.246376;0.230017;0.200017;0.200017;0.44692200000000004;0.527817;0.31111500000000003;0.44692200000000004;0.44692200000000004;0.28985500000000003
2050-05-15T03:00:00Z;0.0;0.0;0.005;0.006999999999999999;0.006;0.0;0.0;0.004;0.0;0.0;0.0;0.0;0.280294;0.25600500000000004;0.246391;0.182942;0.16825299999999999;0.16825299999999999;0.43726499999999996;0.592703;0.280294;0.43726499999999996;0.43726499999999996;0.303738
2050-05-15T04:00:00Z;0.002;0.012;0.059;0.035;0.034;0.01;0.006;0.024;0.003;0.003;0.006;0.025;0.26610300000000003;0.234077;0.238139;0.115668;0.131985;0.131985;0.43742299999999995;0.639109;0.26610300000000003;0.43742299999999995;0.43742299999999995;0.31504499999999996
2050-05-15T05:00:00Z;0.036000000000000004;0.085;0.168;0.08800000000000001;0.077;0.037000000000000005;0.03;0.066;0.048;0.059;0.076;0.108;0.25459499999999996;0.208373;0.23910900000000002;0.082372;0.108365;0.108365;0.43199499999999996;0.679475;0.25459499999999996;0.43199499999999996;0.43199499999999996;0.326125
